HIP,RArad,DErad,Hpmag
88380,270.71290808,-24.28242478,5.4967
88404,270.77046093,-8.18025776,4.8588
88469,270.96851889,-24.36072606,5.9561
88567,271.25509305,-29.58007604,4.8104
88601,271.3633862,2.50243905,4.1502
88635,271.45218573,-30.42365016,3.1356
88636,271.45665831,32.23072209,5.8878
88657,271.50795324,22.21889175,5.0243
88670,271.53083715,-8.32391506,5.897
88684,271.56297361,-4.75117755,5.9059
88714,271.65782837,-50.09145456,3.6327
88726,271.70785209,-43.42496215,4.988
88745,271.75669864,30.56186845,5.1608
88765,271.82647634,8.73379387,4.8038
88771,271.83758628,9.56365363,3.7636
88788,271.86974384,43.46203217,5.1545
88794,271.88562808,28.76247029,3.8384
88816,271.95168244,-17.15430071,5.6854
88817,271.95629076,26.09726778,5.8356
88818,271.95650612,26.10122012,5.9509
88836,272.00961381,36.40171657,5.6564
88839,272.02067893,-28.45701634,4.7076
88866,272.14496204,-63.66804844,4.3993
88886,272.18955257,20.81457206,4.3015
88899,272.22024322,20.04528389,5.1564
88964,272.39110053,3.9932866,5.7922
89000,272.47502303,3.12029691,5.7738
89008,272.49577653,36.46625695,5.7328
89020,272.52418937,-30.72859765,5.6792
89042,272.6094141,-62.0027677,5.5927
89065,272.66786999,3.32426851,5.6622
89099,272.77306716,-41.35902044,5.932
89112,272.80740089,-45.95432714,4.683
89153,272.93053318,-23.70116778,5.1321
89172,272.97569537,31.40528844,5.0243
89234,273.14235777,-73.67177885,5.9604
89290,273.30291559,-41.33609663,5.4118
89341,273.44086939,-21.05883052,3.8729
89348,273.47232714,64.3971993,5.0878
89369,273.56629209,-21.71310732,5.6054
89439,273.80377253,-20.72826682,5.3438
89440,273.80403813,-20.38796944,5.9569
89482,273.91158062,42.15934298,5.5307
89487,273.91943028,-63.05530812,5.7445
89507,273.97247359,-44.20649604,5.6106
89605,274.28140602,-56.02332001,5.3545
89609,274.29845471,-17.37385195,5.9366
89642,274.40720579,-36.7612811,3.1512
89678,274.51328293,-27.04263434,4.7764
89772,274.78984711,7.25976194,5.5732
89773,274.79447732,24.44604625,5.4386
89826,274.96550488,36.06444709,4.4951
89851,275.03653528,-15.83160325,5.5206
89861,275.07459842,21.96144085,5.019
89908,275.18933922,71.33772739,4.2004
89918,275.21692549,3.37714493,5.0124
89925,275.23737263,29.85879365,5.6804
89931,275.24842359,-29.82803949,2.8654
89935,275.25423989,28.86983496,5.1845
89937,275.25974417,72.73369776,3.6666
89962,275.32883536,-2.89712199,3.3995
89968,275.3457848,-18.85998345,5.8554
89981,275.3861867,49.1214694,5.0955
90023,275.53622166,23.28498697,5.5176
90037,275.57751727,-38.65682503,5.2196
90067,275.70414882,17.82657721,5.4133
90074,275.7211583,-36.66949265,5.2957
90096,275.80069795,-12.01470741,5.7185
90098,275.80675357,-61.49390498,4.4875
90124,275.87008776,-36.23800005,5.6889
90133,275.90182626,-75.04432568,5.4885
90135,275.91480754,-8.93451024,4.8265
90139,275.92402824,21.77034241,4.0052
90156,275.97770416,58.8005849,5.0103
90185,276.04310945,-34.38431461,1.7986
90191,276.05750742,39.50724977,5.1344
90200,276.0760034,-44.11020106,5.1767
90260,276.25630362,-30.75640095,5.7239
90289,276.33764784,-20.54160913,4.9358
90313,276.41167258,8.03202442,5.7925
90342,276.49488192,29.82898946,5.8433
90344,276.49578379,65.56354642,4.9835
90414,276.72503738,-48.11710861,5.597
90422,276.74345944,-45.96832923,3.4234
90441,276.80212453,0.19612958,5.305
90496,276.99279012,-25.42124724,2.9838
90497,276.9948906,6.19416041,5.7062
90541,277.11297483,-38.99556966,5.6842
90568,277.2072331,-49.07003096,4.2661
90595,277.29938309,-14.56580464,4.7103
90637,277.39879333,23.8662064,5.8467
90642,277.42067697,-1.98522582,5.5387
90647,277.43734845,77.54706979,5.813
90662,277.48298966,-47.22051322,5.8512
90664,277.48615396,-57.52308277,5.9044
90687,277.54934641,-18.72857426,5.7947
90762,277.76861911,16.92860643,5.7849
90763,277.770188,-32.98900168,5.4324
90797,277.84344366,-62.27819135,4.5883
90804,277.8570538,-10.79579305,5.8048
90806,277.85958654,-18.40264531,5.1348
90830,277.93931678,-45.91474351,4.8913
90842,277.98426558,-43.50736433,5.8655
90844,277.98745234,-1.00296591,5.9863
90853,278.00810097,-45.75735392,5.038
90887,278.08877826,-39.70390962,5.1928
90905,278.14384277,57.0456162,4.8984
90913,278.18050959,-14.86565399,5.5517
90923,278.20812009,30.55418066,5.4532
90968,278.34638869,-38.72593297,5.6534
90982,278.37566673,-42.31245894,4.7824
90991,278.412517,-14.85359114,5.7637
91004,278.47286596,-24.03226552,5.5877
91013,278.48624387,52.35350941,5.5435
91014,278.49068642,-33.01653249,5.2447
91105,278.7598482,-10.97719379,5.2803
91117,278.8018241,-8.24330822,4.0071
91118,278.80245648,18.20339216,5.7972
91139,278.87664518,23.60552821,5.7882
91217,279.11598408,9.12281662,5.4678
91235,279.15562444,33.46903753,5.3754
91237,279.16288659,6.67215596,5.5205
91262,279.23410825,38.78299326,0.0868
91315,279.38963003,62.52646272,5.7274
91322,279.3998105,-0.30942414,5.7961
91347,279.47678211,-21.39756508,5.9952
91373,279.52696578,39.66830577,5.8693
91405,279.62798143,-23.50484544,5.7836
91438,279.72269683,-21.05150189,5.9841
91461,279.80946276,-47.90980328,5.9134
91494,279.89660337,-43.18577566,5.4878
91525,279.97003843,52.19602368,5.9845
91532,280.00166799,-7.79070768,5.9413
91726,280.56842557,-9.05255335,4.7879
91755,280.65815084,55.53940055,5.0108
91792,280.75889082,-71.42772851,4.1674
91845,280.8801675,-8.27524257,5.0466
91854,280.90549449,-64.55131123,5.9273
91875,280.94558777,-38.32331057,5.1458
91883,280.96505943,31.92691959,5.7703
91918,281.08066456,-35.64192118,4.7953
91919,281.08473953,39.6699767,4.7286
91926,281.09489952,39.61259553,4.6493
91971,281.19306655,37.60505015,4.3992
91973,281.20079127,37.59456461,5.7902
91974,281.20667939,-25.01086317,5.8324
91975,281.20805423,2.0600749,5.0034
91989,281.23812448,-39.68617281,5.5577
92024,281.36189991,-64.87089773,4.8364
92027,281.36814926,5.50012296,5.8291
92041,281.41397072,-26.9907792,3.1339
92043,281.41554679,20.54712347,4.2992
92056,281.44481884,74.08535351,5.4095
92088,281.5186171,26.66207049,4.9908
92111,281.58578494,-22.39218445,5.4869
92112,281.59276688,75.4337973,5.3902
92117,281.61909491,-0.96163906,5.9234
92133,281.67949236,52.98797006,5.8807
92136,281.68051752,-10.12503834,5.8211
92161,281.75509309,18.18122966,4.3895
92175,281.793656,-4.74782885,4.3804
92202,281.87073375,-5.70507079,5.5178
92226,281.93583166,-40.40612158,5.352
92294,282.15815734,-65.07748947,5.7822
92308,282.21029446,-43.67999723,5.5057
92312,282.22240152,19.32877129,5.9081
92367,282.36367286,-45.81023929,5.9543
92382,282.3958254,-43.43404007,5.5784
92390,282.41711416,-20.32474056,5.3628
92398,282.44130293,32.81283319,5.8726
92405,282.47052042,32.55108874,5.2648
92420,282.51997467,33.36267802,3.5618
92488,282.74377128,-9.77410145,5.9461
92512,282.80002732,59.38828908,4.7911
92549,282.89583939,52.97452112,5.6623
92609,283.05431913,-62.18756068,4.1657
92614,283.06846957,21.42516643,5.3833
92630,283.11335798,-46.59511929,5.6082
92646,283.16502555,-52.1071377,5.3384
92689,283.3064233,50.70828942,5.0755
92728,283.43149393,36.97172751,5.5377
92747,283.50037669,-21.35979569,5.8432
92761,283.54239715,-22.74481976,5.0022
92768,283.55521749,27.9097014,5.7947
92782,283.59902589,71.29708947,4.9895
92791,283.626203,36.89860495,4.2177
92814,283.67964698,-15.60302205,5.1307
92818,283.68700487,22.6450738,4.7213
92822,283.69653904,48.8597236,5.9422
92824,283.69853398,-87.60551466,5.4436
92831,283.7174091,41.60272835,5.627
92845,283.77946686,-22.67125279,5.1716
92855,283.81631936,-26.29659425,2.0095
92862,283.83368822,43.94589263,3.9348
92872,283.86434326,6.6155053,5.7238
92882,283.87925792,-16.37618743,5.6562
92931,284.00280358,-23.17371832,5.9156
92937,284.02562628,18.10579915,5.8588
92946,284.0548346,4.20353052,4.6864
92951,284.06088429,4.2020603,5.056
92953,284.07071924,-42.71060177,5.5081
92969,284.10725304,65.25815403,5.7866
92989,284.16871122,-37.34318338,5.3103
92997,284.18783088,57.81499538,5.8367
93015,284.23766931,-67.23353533,4.4996
93017,284.25612307,32.90162362,5.3301
93026,284.26514245,-5.84621454,4.9936
93051,284.31913885,2.53537673,5.5707
93057,284.33532338,-20.65633432,5.0892
93085,284.43241354,-21.10662351,3.688
93104,284.50792419,38.26618268,5.8639
93124,284.56144709,17.36093661,5.4771
93148,284.61564714,-52.9386071,4.8372
93163,284.65247819,-60.20062864,5.283
93174,284.68114159,-37.1070885,4.9201
93179,284.69551494,13.90677294,5.981
93194,284.73593565,32.68955294,3.2342
93203,284.77387026,13.62254885,5.3783
93225,284.84917696,-12.84046231,5.505
93244,284.90578907,15.06847784,4.184
93256,284.93928566,26.23043208,5.423
93279,285.00342286,32.14549044,5.1078
93299,285.05696211,50.53345877,5.3273
93340,285.18111295,55.65831944,5.6684
93393,285.3223214,26.29143341,5.668
93408,285.35983255,46.93502179,5.0663
93429,285.42017243,-5.73901845,4.1784
93498,285.61537832,-24.84639514,5.7986
93506,285.65301241,-29.88011461,2.6212
93526,285.72704964,-3.69900337,5.4095
93542,285.77846931,-42.09499432,4.7352
93552,285.82369358,-38.25318214,5.8071
93574,285.87367861,-68.75553295,5.9972
93580,285.88432898,1.81893455,5.8807
93667,286.10439621,-31.04703252,5.5077
93683,286.1705576,-21.74135444,3.9215
93713,286.22987333,53.39660327,5.4087
93717,286.24024803,-4.031355,5.5647
93718,286.24093047,31.7442575,5.7377
93747,286.35255155,13.86370954,2.9935
93763,286.42158118,-15.66039345,5.9404
93805,286.56229133,-4.88233451,3.4026
93815,286.58301998,-52.34062981,5.2902
93825,286.60433093,-37.06275699,4.3123
93843,286.65701691,28.62838954,5.6001
93845,286.65983696,24.25075801,5.8231
93855,286.717158,-16.22923589,5.998
93862,286.73164746,-48.29911448,5.9599
93864,286.73517625,-27.66981476,3.4689
93867,286.74418093,11.07130508,5.0603
93903,286.82553973,36.10016747,5.2216
93917,286.85623104,32.50166022,5.2893
93996,287.06958026,-19.29028643,5.5387
94005,287.08722088,-40.4966377,4.7339
94068,287.24965618,6.07339727,5.3163
94083,287.29061832,76.56079333,5.1936
94114,287.36782596,-37.90423953,4.126
94141,287.44097407,-21.02352539,2.9664
94150,287.4692593,-68.4243442,5.4668
94157,287.49022495,-41.89222936,5.8394
94160,287.50730211,-39.34070658,4.2728
94302,287.91883768,56.85909586,5.295
94311,287.94171262,31.28346361,5.918
94336,288.02172997,49.8542388,5.9819
94376,288.13814594,67.66131702,3.2296
94385,288.1695984,-7.93950084,5.3864
94434,288.30695697,-25.90676377,5.9443
94437,288.31464943,-12.28250982,5.6348
94477,288.4279147,2.29371362,5.1207
94481,288.43953656,39.14596975,4.3591
94490,288.47985286,57.70525509,5.1633
94620,288.82224657,21.23209932,5.6936
94624,288.83370689,15.08367854,5.7457
94630,288.85348299,30.52644502,5.9634
94643,288.88498845,-25.25660692,4.9774
94648,288.88872282,73.3552149,4.617
94703,289.05433153,21.3904427,4.742
94712,289.09060017,-45.46606258,5.5242
94713,289.09206444,38.13372786,4.5178
94720,289.11159402,14.54461512,5.651
94727,289.12926209,4.83482081,5.6079
94779,289.27545802,53.36816073,3.9512
94789,289.30091704,-66.66103758,5.5607
94820,289.40868975,-18.95288201,5.0468
94827,289.43181356,23.0255491,5.4586
94834,289.45416028,11.5953911,5.349
94885,289.63537044,1.08508537,5.2687
94982,289.9139395,12.3746391,5.5969
94986,289.91662066,-35.42142501,5.55
95038,290.06668381,57.64511759,5.9999
95066,290.13682535,-5.41587451,5.1423
95073,290.14868004,-0.89216853,5.4532
95077,290.15898269,-22.40260314,5.659
95081,290.16696637,65.71443048,4.6039
95168,290.4182303,-17.84725128,3.9884
95176,290.43175843,-15.95500216,4.5738
95222,290.58962446,-0.25227839,5.9781
95241,290.6595272,-44.4589109,3.9357
95260,290.71202095,26.2624298,5.1604
95261,290.71325236,-54.42372877,5.0409
95294,290.80441927,-44.79964773,4.3514
95347,290.97146416,-40.61564649,3.9295
95372,291.03154919,29.62131102,4.9499
95408,291.12571942,-27.86590588,5.9915
95447,291.24070987,11.94285123,5.309
95477,291.31854424,-24.50844907,5.0816
95485,291.339842,-13.89726409,5.8688
95498,291.36893142,19.79853927,5.3097
95501,291.37396955,3.11457893,3.4408
95503,291.37363084,-23.96242435,5.586
95556,291.53801624,36.31786487,5.1363
95557,291.5459646,-15.05324996,5.7206
95560,291.55518359,20.09782045,5.609
95564,291.57972369,-21.77668203,5.7325
95572,291.60052727,13.02365811,5.8701
95582,291.61952779,19.89161026,5.954
95585,291.6295403,0.33857564,4.7784
95619,291.73529303,-29.7431051,5.6598
95656,291.8582107,52.32050263,5.7339
95690,291.95051087,-54.32529724,5.847
95732,292.08665305,2.93006707,5.8515
95771,292.17671216,24.6651646,4.5419
95785,292.23782286,24.76868122,5.989
95793,292.2541189,1.95052865,5.8243
95822,292.34218369,14.59607667,5.7389
95823,292.34904599,-43.44491545,5.7643
95853,292.42641387,51.72946748,3.8136
95865,292.46738475,-26.985511,5.6251
95937,292.66593335,-2.78886149,5.0826
95947,292.68035521,27.95969502,3.2177
95951,292.68915287,27.96527888,5.0997
96014,292.83066438,50.3065944,5.7099
96052,292.94300424,34.45297717,4.6931
96100,293.08577729,69.66540164,4.8114
96141,293.22412553,-53.18560093,5.8365
96178,293.34014253,-45.27168912,5.5879
96229,293.52178257,7.37931928,4.6104
96234,293.53534268,-40.0346328,5.9328
96258,293.582336,51.23707701,5.8251
96275,293.64536698,19.77339751,4.9733
96288,293.67190496,42.41258465,5.3695
96302,293.7121609,29.46291089,5.5161
96327,293.78022207,-10.5604365,5.2829
96341,293.80414088,-48.09911074,5.0505
96406,294.00687246,-24.71901757,5.7009
96441,294.11059351,50.22046337,4.579
96459,294.15856128,44.69518833,5.3354
96465,294.17662069,-24.88356683,4.5762
96468,294.18031904,-1.28655074,4.3265
96483,294.22270233,-7.02747066,4.9475
96496,294.2638942,-18.23101867,5.8161
96516,294.32243022,16.46276929,5.836
96536,294.39365264,-14.30144449,5.5725
96556,294.44690146,-4.6475095,5.5444
96620,294.67144863,54.97339514,5.9926
96665,294.79850056,5.3977825,5.1849
96683,294.84418431,30.15323362,4.8387
96693,294.86027676,42.81821175,5.3929
96757,295.02409418,18.01393835,4.5281
96807,295.18047025,-0.62129272,5.6857
96808,295.18058854,-16.29314541,5.4627
96825,295.20880615,45.5246494,5.1602
96837,295.26222386,17.47612364,4.5523
96840,295.27303472,13.81570849,5.9709
96950,295.62955257,-16.12397374,5.1368
96957,295.64169684,11.82660854,5.4016
96977,295.68585256,32.42674414,5.9726
97063,295.88936689,-15.46965444,5.5942
97077,295.92882337,25.77187269,5.658
97081,295.93784105,41.77308402,5.9653
97118,296.06896528,37.35426985,5.0477
97122,296.0766735,69.33711868,5.9341
97165,296.24350876,45.13069175,2.8683
97229,296.41631581,7.61315758,5.9462
97260,296.50506668,-31.9085385,5.5249
97278,296.56487586,10.61326857,2.8695
97290,296.59091384,-19.7608947,5.04
97295,296.6065995,33.72868797,5.1064
97365,296.84693825,18.53425889,3.8364
97376,296.86573455,38.40761675,5.8083
97421,297.00459031,-56.36227763,5.3919
97433,297.04255738,70.26783536,3.9974
97473,297.17520009,11.81591956,5.8489
97496,297.24437038,19.14197825,5.0402
97534,297.35538724,-72.50341395,5.4624
97598,297.55855083,-47.55736049,5.9867
97630,297.64161044,38.72216224,5.2536
97634,297.65553819,40.59977808,5.6647
97635,297.65722367,52.98816662,5.1838
97646,297.68656974,-59.19363705,5.4503
97649,297.69450819,8.86738473,0.8273
97650,297.69501266,-10.76358878,5.4717
97675,297.75625125,10.41605372,5.2398
97679,297.76705695,22.61008671,4.8545
97749,297.960792,-39.87433782,5.3147
97757,297.99613175,47.02734853,5.6045
97765,298.0066421,24.99217149,5.693
97774,298.02988136,47.93181832,5.8493
97804,298.11818215,1.00567818,4.044
97816,298.15709278,-54.97103647,5.9193
97870,298.32237862,57.52346328,5.1026
97871,298.32801293,-3.11449687,5.7002
97886,298.36533682,24.07952568,4.5682
97928,298.53446927,-8.57416469,5.8708
97938,298.56175724,8.46165012,4.8749
97961,298.62942223,24.31939063,5.5668
97966,298.65686508,-8.22722602,5.6769
97980,298.68655166,0.27365982,5.6546
97985,298.70101113,36.99565547,5.9345
98032,298.81533,-41.86841349,4.2773
98036,298.82819162,6.40793311,3.8668
98055,298.90759259,52.43902333,4.9503
98066,298.95927054,-26.29968538,4.8317
98068,298.96567184,38.48670397,4.925
98073,298.98078449,58.84601961,5.0998
98085,299.00526395,16.63481572,5.8414
98103,299.05930253,11.42370983,5.2938
98110,299.07665075,35.08349073,4.0619
98143,299.18392898,36.25059931,5.9773
98162,299.23676995,-27.16986254,4.6951
98174,299.2761806,-58.9013154,5.2571
98194,299.30776065,40.36782515,5.4366
98234,299.4393275,16.78911509,5.5291
98258,299.48758397,-15.49126273,5.0317
98325,299.65816157,30.98367185,5.4969
98332,299.6715748,-69.16371264,5.8009
98337,299.68911523,19.49209268,3.6215
98353,299.73823441,-26.19582757,5.0045
98375,299.79409478,23.10127398,5.7644
98383,299.83506242,45.77258159,5.9855
98412,299.93405973,-35.27624419,4.3114
98416,299.94787093,-9.95728568,5.9969
98421,299.96366686,-34.69763098,5.3595
98425,299.9799799,37.04288604,5.1062
98438,300.01378077,17.51654052,5.3258
98470,300.08399589,-33.70274824,5.7571
98478,300.09627609,-66.94888749,5.9109
98495,300.14747184,-72.91018427,3.9531
98512,300.20134796,-45.11293247,5.8732
98543,300.27504215,27.75356397,4.7148
98571,300.33978545,50.1046798,5.2243
98583,300.36888204,64.82100464,5.3131
98608,300.43634275,-59.37582795,4.7635
98609,300.43627796,24.80042555,5.8396
98624,300.46835039,-66.94379225,5.4905
98633,300.4940719,-13.63724237,5.7222
98636,300.50572528,24.93787383,5.3147
98688,300.66441351,-27.70987965,4.4512
98702,300.70436343,67.87344874,4.6767
98754,300.87505305,16.03127335,5.6412
98761,300.88921429,-37.94049094,4.9128
98767,300.9039402,29.89807936,5.8775
98819,301.02693798,17.07116101,5.9202
98823,301.03461178,7.27793402,5.6799
98842,301.08151188,-32.05626949,5.1365
98844,301.09647093,-0.70902133,5.8221
98863,301.15073631,32.21862465,5.7397
98920,301.28947767,19.99087724,5.2513
98962,301.38635467,61.99524806,5.5682
99026,301.55682886,53.16506749,5.9128
99031,301.59137233,35.97353895,5.5394
99080,301.72249143,23.61442409,5.0229
99120,301.84653557,-52.88080961,5.0218
99240,302.17441726,-66.1793211,3.6876
99255,302.22215229,77.71136171,4.3714
99303,302.35673651,36.83958997,4.8843
99404,302.6396872,26.90413728,5.551
99461,302.79836806,-36.09738414,5.4432
99473,302.82610296,-0.82147572,3.2245
99500,302.89476726,62.0783473,5.8187
99518,302.94989034,26.80901537,5.6616
99531,303.00291095,26.478831,5.8807
99572,303.10731341,-12.61702222,5.9464
99631,303.3077815,-1.00926617,5.5818
99639,303.32517413,46.81567116,4.864
99655,303.3491715,56.56752246,4.3218
99663,303.3648717,60.64043296,5.9392
99675,303.40792697,46.74132505,3.9123
99738,303.56050454,28.69486366,5.2522
99742,303.56910666,15.19746765,4.9747
99747,303.57919804,-52.44564164,5.7763
99770,303.63326021,36.80613531,4.9931
99824,303.81621225,25.59196915,4.7129
99825,303.81907483,-27.03253578,5.8779
99841,303.8491308,33.72937017,5.8604
99848,303.86799288,47.71420571,4.0955
99853,303.87598868,23.50892237,5.3413
99874,303.94232255,27.81422851,4.654
99889,304.00252974,45.57965891,5.9701
99951,304.19615254,24.67114228,5.4647
99968,304.23035001,40.36507977,5.3839
100027,304.4119006,-12.50821405,4.4114
100044,304.44668516,38.03294699,4.8623
100064,304.5134105,-12.54485879,3.7388
100069,304.52912496,40.73209834,5.8637
100097,304.60315881,55.39717062,5.7816
100108,304.61927488,36.99975364,5.6041
100122,304.66279124,34.9827844,5.2876
100195,304.8483303,-19.11850676,5.4364
100221,304.90290641,62.25741332,5.7055
100261,305.0249323,68.88025345,5.5486
100276,305.08915229,17.79300242,5.9444
100310,305.16586169,-12.7590442,4.7498
100345,305.25269233,-14.78140101,3.2104
100357,305.29798694,63.98008716,5.8161
100435,305.51428976,24.44611607,5.5015
100437,305.52227795,45.79489772,5.7513
100453,305.55708337,40.25668137,2.3548
100469,305.61449739,-42.04934912,5.5916
100541,305.7946227,5.34307739,5.4699
100574,305.93485538,37.47644827,5.8061
100587,305.96498331,32.19018614,4.5795
100591,305.97161245,-42.4229047,5.699
100751,306.41187379,-56.73488065,1.8583
100754,306.41884925,21.40966273,5.8456
100859,306.75919063,49.38322458,5.8132
100881,306.8300149,-18.21169409,5.0747
100907,306.89281229,38.44052267,5.6639
100965,307.06022597,81.42266913,5.5456
101027,307.21509859,-17.81366819,4.8543
101067,307.33495239,36.45473289,5.9906
101076,307.34887897,30.36855677,4.1032
101084,307.36294129,56.06817906,5.8806
101093,307.39511318,62.99413714,4.2715
101101,307.41232766,-2.88547629,5.0735
101123,307.47454859,-18.5829868,5.9659
101138,307.51471548,48.95155039,4.9191
101243,307.82836836,49.22037348,5.5292
101260,307.87666176,74.95465981,5.2254
101345,308.09797343,-9.85364133,5.8003
101421,308.30318669,11.30333185,3.9978
101427,308.32338485,-80.96482605,5.9294
101474,308.47578396,35.25086468,4.7334
101475,308.47848179,46.69386145,5.7282
101477,308.47942938,-44.51596139,5.2841
101483,308.48748831,13.0272022,5.4185
101589,308.82711744,14.67418466,4.6914
101612,308.89486732,-60.58129797,4.8282
101692,309.18177943,-2.5499182,5.0187
101716,309.2694275,26.46197485,5.5851
101769,309.38695882,14.59520556,3.723
101772,309.39162358,-47.29166243,3.2707
101773,309.39683252,-61.52974401,4.9562
101800,309.45456706,11.37769663,5.452
101810,309.477943,18.26843109,5.7461
101843,309.57751997,-81.28897007,5.9984
101847,309.58447251,-1.10507978,4.4737
101867,309.63038436,21.20118002,4.8068
101868,309.63295078,24.11597739,5.0151
101882,309.68326979,13.3151257,5.8469
101899,309.74806483,30.33442464,5.8477
101909,309.7707026,15.83823564,5.9349
101916,309.78163515,10.08615209,5.2133
101923,309.8179842,-14.95471247,5.2029
101936,309.85346452,0.48649175,5.3213
101958,309.90939398,15.91205267,3.765
101983,310.0094429,-60.54750923,5.2317
101984,310.01232692,-18.13860634,5.2281
102014,310.0825522,-33.43193045,5.6409
102026,310.13566467,-16.12435924,5.9557
102066,310.2605837,32.30731589,5.6858
102092,310.34826058,-31.59814226,5.8406
102098,310.35797281,45.28033431,1.2966
102155,310.48540752,41.71687187,5.6443
102157,310.48776252,-66.76062532,5.1265
102177,310.55261085,50.34002073,5.3772
102208,310.64624921,82.53110582,5.7587
102253,310.7957655,66.65736318,5.6598
102281,310.86477388,15.07468234,4.504
102333,311.00911118,-51.92084048,4.584
102358,311.091837,56.4884084,5.9499
102388,311.21884643,25.27104815,5.0868
102395,311.23981532,-66.20323826,3.4733
102422,311.32195267,61.83679418,3.5692
102431,311.33831915,57.58029805,4.6297
102453,311.41566306,30.71965684,4.3754
102485,311.5240256,-25.27051702,4.232
102487,311.54155704,-21.51399117,5.9411
102488,311.55180082,33.96945339,2.6429
102497,311.5834641,-39.19918962,5.4638
102531,311.66194943,16.12462215,5.2448
102532,311.6646587,16.12477499,4.4364
102571,311.79468497,34.3741034,5.0907
102589,311.85219579,36.49073669,4.5206
102599,311.88981871,80.55235137,5.5306
102618,311.91888544,-9.49568985,3.7818
102624,311.934325,-5.02760318,4.492
102633,311.95136701,6.00824098,5.5845
102635,311.95539205,47.83191251,5.7362
102693,312.12083035,-43.98827238,5.1917
102724,312.23455591,46.11414089,4.9239
102772,312.32335661,-25.78119452,5.8384
102773,312.32614609,-68.77640029,5.5814
102790,312.37053828,-46.22689251,5.018
102831,312.49199826,-33.7796729,5.0571
102843,312.52013133,44.05898228,5.1189
102916,312.75318017,-37.91329004,5.6668
102949,312.86764756,28.25051903,5.7914
102950,312.87520797,-51.60816681,5.2257
102962,312.91001361,-62.42921546,5.7148
102978,312.95540128,-26.91912619,4.2197
103004,313.03218936,27.09712779,4.7191
103005,313.03622139,-5.50704405,5.5292
103045,313.16335728,-8.98323778,4.8052
103089,313.31143867,44.3872664,4.7404
103094,313.32732793,45.18168328,5.6436
103127,313.41730061,-39.80962809,5.5067
103145,313.47461041,33.43780869,5.596
103200,313.64015531,28.05763159,5.1534
103226,313.69938491,-17.92285283,5.9352
103227,313.70241499,-58.45409481,3.834
103294,313.90282911,13.72156378,5.3553
103298,313.91063817,12.56850683,5.5874
103312,313.95752469,47.4176658,5.801
103359,314.10600002,50.72864975,5.9125
103371,314.14490904,44.92472733,5.9741
103389,314.1969595,-26.29621908,5.8109
103401,314.22512448,-9.69751674,5.6158
103413,314.29338166,41.16719394,3.9504
103460,314.41922348,-16.0315435,5.9378
103511,314.56813646,22.3259175,5.4389
103519,314.58075713,44.47154105,5.7165
103527,314.60817885,10.83936949,5.6682
103530,314.62510711,50.46178297,5.546
103569,314.76892957,4.29384681,5.314
103571,314.7715698,4.29498038,5.3441
103598,314.85555204,59.43855671,5.6853
103632,314.95645896,47.52094522,4.7199
103673,315.08985074,-51.2656343,5.8728
103675,315.1154078,19.32972594,5.7633
103732,315.29551054,46.15576501,5.3463
103738,315.32275694,-32.25776693,4.8136
103810,315.5374853,56.66961106,5.8002
103882,315.74156114,-38.63118262,5.4139
103981,316.01963519,-5.82304899,5.6679
104019,316.10135273,-19.85493132,4.9015
104031,316.14434901,5.5028604,5.741
104043,316.17928641,-77.02286941,5.2252
104060,316.23273265,43.92785109,3.8343
104085,316.30930511,-54.72695024,5.3336
104105,316.37171158,78.12632213,5.894
104139,316.48658075,-17.23271097,4.0838
104148,316.50468086,-30.12495411,5.856
104171,316.59746985,71.43207905,5.9715
104174,316.602838,-32.34163841,5.3628
104177,316.60623917,-41.3859362,5.6961
104185,316.62600712,31.18466853,5.8961
104194,316.65036734,47.64840594,4.6764
104214,316.71181137,38.74149513,5.3685
104234,316.78202253,-25.005748,4.6097
104364,317.13627087,-63.92827115,5.9181
104365,317.14005368,-21.19352539,5.3239
104371,317.16197001,30.20568784,5.5937
104382,317.19172704,-88.95651116,5.5179
104440,317.33965595,-73.17226952,5.7855
104459,317.39830366,-11.37165477,4.6675
104516,317.56480295,53.56310939,5.714
104521,317.58529652,10.13194869,4.7812
104642,317.95100126,59.98661948,5.6772
104680,318.05695074,-40.26882864,5.9292
104732,318.23408975,30.22708125,3.3743
104738,318.26219802,-39.42464395,5.354
104750,318.32194684,-27.61905875,5.5486
104755,318.33515998,-70.12621738,5.1359
104858,318.61995916,10.00771876,4.5928
104887,318.69727753,38.0443206,3.8228
104963,318.90787691,-20.65169029,5.334
104974,318.93678145,-15.17151246,5.3468
104978,318.94098428,-53.2630501,5.7886
104987,318.95582018,5.24807397,4.0423
105102,319.35396891,39.39469003,4.2677
105138,319.47944968,34.89688115,4.3744
105140,319.48436055,-32.17248548,4.7454
105143,319.48865237,-17.98513632,5.3607
105164,319.54610834,-4.51951133,5.7858
105186,319.61325702,43.94596681,5.0231
105199,319.64408995,62.58545515,2.5141
105259,319.81538211,58.62351015,5.643
105268,319.8425546,64.87184231,5.179
105282,319.86973958,49.51028915,5.712
105319,319.96618277,-53.449264,4.4458
105382,320.18993153,-40.80950819,4.8277
105411,320.26766205,23.8562583,5.7487
105413,320.2700026,7.35454612,5.8904
105497,320.50160335,49.38869867,5.8472
105502,320.5213915,19.80435576,4.2483
105515,320.56157235,-16.83455537,4.4388
